date,order_count,revenue,order_count_roll_mean,order_count_roll_std,order_count_zscore,revenue_roll_mean,revenue_roll_std,revenue_zscore,has_anomaly
2017-01-05,32,707.27,2.357142857142857,8.53596141993609,3.4727028022438136,51.92071428571428,188.69494088299018,3.473062301763925,True
2017-01-06,4,988.28,2.5714285714285716,8.536926899014707,0.1673402437985392,121.11071428571428,312.7519218034611,2.772706497577433,True
2017-01-07,4,1447.99,2.857142857142857,8.511143309776921,0.1342777463921116,224.53857142857143,469.67724356293775,2.604876956120791,True
2017-01-08,6,809.63,3.2857142857142856,8.507269031459295,0.31905488168394264,282.3692857142857,489.3363008349525,1.0775017373247224,True
2017-01-09,5,774.51,3.642857142857143,8.46356119679347,0.16035127833151702,337.6914285714286,498.64992463276656,0.8760024816012332,True
2017-01-10,6,1571.17,4.071428571428571,8.41668933373802,0.2291365823425149,449.91785714285714,585.9627057465553,1.9135213416502221,True
2017-01-11,12,3062.33,4.928571428571429,8.579620627387328,0.8242122674813382,668.6557142857143,895.1150947371927,2.674152519366319,True
2017-01-12,13,2502.69,5.857142857142857,8.707707839849466,0.8202913182466885,847.4192857142856,995.5746280837343,1.6626284635956947,True
2017-01-13,11,2780.72,6.642857142857143,8.634520545748043,0.504618969178141,1046.0421428571428,1086.717448799744,1.596254720174753,True
2017-01-14,18,1507.36,7.928571428571429,8.90517814544986,1.1309631774828235,1153.7107142857142,1049.1288429598242,0.33708851690376085,True
2017-01-15,14,2551.34,8.928571428571429,8.730708718384477,0.5808724967252125,1335.9492857142857,1054.8822001273907,1.1521577614438279,True
2017-01-16,19,3712.2400000000002,10.285714285714286,8.712754324097974,1.0001757641878533,1601.1092857142855,1155.0475659966714,1.8277435288684887,False
2017-01-17,32,3893.61,12.571428571428571,9.92056361390735,1.9584140765283822,1879.2242857142858,1207.441372086601,1.668309336464609,False
2017-01-18,33,4683.38,14.928571428571429,10.600901889892242,1.7047067088376067,2213.7514285714287,1292.5222299820616,1.9107049102457963,False
2017-01-19,29,4140.16,14.714285714285714,10.253919111386493,1.393195531438382,2458.9578571428574,1310.248810424238,1.283116709957398,False
